127.0.0.1 - - [28/Dec/2016:09:41:18 +0900] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:45:51 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4393
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:45:51 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:45:51 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:45:52 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:25 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4358
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:25 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:25 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:26 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:27 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4358
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:27 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:27 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:27 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:52 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4378
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:52 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:52 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:52 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:59 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4378
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:59 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:47:59 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:00 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:32 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4386
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:32 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:32 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:33 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:33 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4386
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:33 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:33 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:34 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:36 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4386
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:36 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:36 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:36 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:41 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4386
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:41 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:41 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:48:42 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:13 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4385
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:13 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:13 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:14 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:41 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4385
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:41 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:41 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:42 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:42 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4385
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:43 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:43 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:43 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:44 +0900] "GET /1226/Login/join.jsp HTTP/1.1" 200 4385
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:44 +0900] "GET /1226/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:44 +0900] "GET /1226/bootstrap/css/main.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Dec/2016:14:54:44 +0900] "GET /1226/bootstrap/js/bootstrap.js HTTP/1.1" 304 -
